PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
97,34,5,50000000,M 5,M8797050000000,Residential Zone,Majhaura
275,34,5,50000000,M 5,M88275050000000,Residential Zone,Majhaura
274,34,5,50000000,M 5,M89274050000000,Residential Zone,Majhaura
320,34,5,50000000,M 5,M90320050000000,Residential Zone,Majhaura
321,34,5,50000000,M 5,M91321050000000,Residential Zone,Majhaura
439,34,5,50000000,M 5,M92439050000000,Residential Zone,Majhaura
438,34,5,50000000,M 5,M93438050000000,Residential Zone,Majhaura
94,34,5,50000000,M 5,M9494050000000,Residential Zone,Majhaura
93,34,5,50000000,M 5,M9593050000000,Residential Zone,Majhaura
272,34,5,50000000,M 5,M96272050000000,Residential Zone,Majhaura
98,34,5,50000000,M 5,M9798050000000,Residential Zone,Majhaura
99,34,5,50000000,M 5,M9899050000000,Residential Zone,Majhaura
326,34,5,50000000,M 5,M99326050000000,Agricultural Zone,Majhaura
328,34,5,50000000,M 5,M100328050000000,Agricultural Zone,Majhaura
350,34,5,50000000,M 5,M101350050000000,Agricultural Zone,Majhaura
351,34,5,50000000,M 5,M102351050000000,Agricultural Zone,Majhaura
349,34,5,50000000,M 5,M103349050000000,Agricultural Zone,Majhaura
117,34,5,50000000,M 5,M104117050000000,Agricultural Zone,Majhaura
467,34,5,50000000,M 5,M105467050000000,Agricultural Zone,Majhaura
466,34,5,50000000,M 5,M106466050000000,Agricultural Zone,Majhaura
465,34,5,50000000,M 5,M107465050000000,Agricultural Zone,Majhaura
219,34,5,50000000,M 5,M108219050000000,Residential Zone,Majhaura
218,34,5,50000000,M 5,M109218050000000,Residential Zone,Majhaura
120,34,5,50000000,M 5,M110120050000000,Residential Zone,Majhaura
118,34,5,50000000,M 5,M111118050000000,Residential Zone,Majhaura
116,34,5,50000000,M 5,M112116050000000,Residential Zone,Majhaura
106,34,5,50000000,M 5,M113106050000000,Residential Zone,Majhaura
225,34,5,50000000,M 5,M114225050000000,Residential Zone,Majhaura
224,34,5,50000000,M 5,M115224050000000,Residential Zone,Majhaura
105,34,5,50000000,M 5,M116105050000000,Residential Zone,Majhaura
226,34,5,50000000,M 5,M117226050000000,Residential Zone,Majhaura
227,34,5,50000000,M 5,M118227050000000,Residential Zone,Majhaura
112,34,5,50000000,M 5,M119112050000000,Residential Zone,Majhaura
411,34,5,50000000,M 5,M120411050000000,Residential Zone,Majhaura
410,34,5,50000000,M 5,M121410050000000,Residential Zone,Majhaura
111,34,5,50000000,M 5,M122111050000000,Residential Zone,Majhaura
110,34,5,50000000,M 5,M123110050000000,Residential Zone,Majhaura
109,34,5,50000000,M 5,M124109050000000,Residential Zone,Majhaura
108,34,5,50000000,M 5,M125108050000000,Residential Zone,Majhaura
104,34,5,50000000,M 5,M126104050000000,Residential Zone,Majhaura
103,34,5,50000000,M 5,M127103050000000,Residential Zone,Majhaura
114,34,5,50000000,M 5,M128114050000000,Residential Zone,Majhaura
115,34,5,50000000,M 5,M129115050000000,Residential Zone,Majhaura
123,34,5,50000000,M 5,M130123050000000,Residential Zone,Majhaura
505,34,5,50000000,M 5,M131505050000000,Residential Zone,Majhaura
315,34,5,50000000,M 5,M132315050000000,Residential Zone,Majhaura
129,34,5,50000000,M 5,M133129050000000,Residential Zone,Majhaura
276,34,5,50000000,M 5,M134276050000000,Agricultural Zone,Majhaura
277,34,5,50000000,M 5,M135277050000000,Agricultural Zone,Majhaura
381,34,5,50000000,M 5,M136381050000000,Residential Zone,Majhaura
32,34,5,50000000,M 5,M13732050000000,Residential Zone,Majhaura
20,34,5,50000000,M 5,M13820050000000,PublicUse Zone,Majhaura
393,34,5,50000000,M 5,M139393050000000,Agricultural Zone,Majhaura
564,34,5,50000000,M 5,M140564050000000,Agricultural Zone,Majhaura
394,34,5,50000000,M 5,M141394050000000,Agricultural Zone,Majhaura
67,34,5,50000000,M 5,M14267050000000,Agricultural Zone,Majhaura
395,34,5,50000000,M 5,M143395050000000,Agricultural Zone,Majhaura
242,34,5,50000000,M 5,M144242050000000,Agricultural Zone,Majhaura
243,34,5,50000000,M 5,M145243050000000,Agricultural Zone,Majhaura
481,34,5,50000000,M 5,M146481050000000,Agricultural Zone,Majhaura
152,34,5,50000000,M 5,M147152050000000,Agricultural Zone,Majhaura
71,34,5,50000000,M 5,M14871050000000,Agricultural Zone,Majhaura
70,34,5,50000000,M 5,M14970050000000,Agricultural Zone,Majhaura
74,34,5,50000000,M 5,M15074050000000,Agricultural Zone,Majhaura
332,34,5,50000000,M 5,M151332050000000,Agricultural Zone,Majhaura
333,34,5,50000000,M 5,M152333050000000,Agricultural Zone,Majhaura
335,34,5,50000000,M 5,M153335050000000,Agricultural Zone,Majhaura
75,34,5,50000000,M 5,M15475050000000,Agricultural Zone,Majhaura
72,34,5,50000000,M 5,M15572050000000,Agricultural Zone,Majhaura
336,34,5,50000000,M 5,M156336050000000,Agricultural Zone,Majhaura
432,34,5,50000000,M 5,M157432050000000,Agricultural Zone,Majhaura
359,34,5,50000000,M 5,M158359050000000,Agricultural Zone,Majhaura
360,34,5,50000000,M 5,M159360050000000,Agricultural Zone,Majhaura
203,34,5,50000000,M 5,M160203050000000,Agricultural Zone,Majhaura
154,34,5,50000000,M 5,M161154050000000,Agricultural Zone,Majhaura
155,34,5,50000000,M 5,M162155050000000,Agricultural Zone,Majhaura
156,34,5,50000000,M 5,M163156050000000,Agricultural Zone,Majhaura
204,34,5,50000000,M 5,M164204050000000,Agricultural Zone,Majhaura
457,34,5,50000000,M 5,M165457050000000,Agricultural Zone,Majhaura
456,34,5,50000000,M 5,M166456050000000,Agricultural Zone,Majhaura
161,34,5,50000000,M 5,M167161050000000,Agricultural Zone,Majhaura
159,34,5,50000000,M 5,M168159050000000,Agricultural Zone,Majhaura
318,34,5,50000000,M 5,M169318050000000,Agricultural Zone,Majhaura
319,34,5,50000000,M 5,M170319050000000,Agricultural Zone,Majhaura
144,34,5,50000000,M 5,M171144050000000,Agricultural Zone,Majhaura
510148,34,5,50000000,M 5,M172510148050000000,Agricultural Zone,Majhaura
147,34,5,50000000,M 5,M173147050000000,Agricultural Zone,Majhaura
191,34,5,50000000,M 5,M174191050000000,PublicUse Zone,Majhaura
149,34,5,50000000,M 5,M175149050000000,Agricultural Zone,Majhaura
145,34,5,50000000,M 5,M176145050000000,Agricultural Zone,Majhaura
143,34,5,50000000,M 5,M177143050000000,Agricultural Zone,Majhaura
442,34,5,50000000,M 5,M178442050000000,Agricultural Zone,Majhaura
443,34,5,50000000,M 5,M179443050000000,Agricultural Zone,Majhaura
223,34,5,50000000,M 5,M180223050000000,Agricultural Zone,Majhaura
141,34,5,50000000,M 5,M181141050000000,Agricultural Zone,Majhaura
431,34,5,50000000,M 5,M182431050000000,Agricultural Zone,Majhaura
426,34,5,50000000,M 5,M183426050000000,Agricultural Zone,Majhaura
425,34,5,50000000,M 5,M184425050000000,Agricultural Zone,Majhaura
228,34,5,50000000,M 5,M185228050000000,Agricultural Zone,Majhaura
331,34,5,50000000,M 5,M186331050000000,Agricultural Zone,Majhaura
134,34,5,50000000,M 5,M187134050000000,Agricultural Zone,Majhaura
139,34,5,50000000,M 5,M188139050000000,Agricultural Zone,Majhaura
396,34,5,50000000,M 5,M189396050000000,Agricultural Zone,Majhaura
398,34,5,50000000,M 5,M190398050000000,Agricultural Zone,Majhaura
397,34,5,50000000,M 5,M191397050000000,Agricultural Zone,Majhaura
137,34,5,50000000,M 5,M192137050000000,Agricultural Zone,Majhaura
358,34,5,50000000,M 5,M193358050000000,Agricultural Zone,Majhaura
355,34,5,50000000,M 5,M194355050000000,Agricultural Zone,Majhaura
136,34,5,50000000,M 5,M195136050000000,Agricultural Zone,Majhaura
135,34,5,50000000,M 5,M196135050000000,Agricultural Zone,Majhaura
418,34,5,50000000,M 5,M197418050000000,Agricultural Zone,Majhaura
419,34,5,50000000,M 5,M198419050000000,Agricultural Zone,Majhaura
83,34,5,50000000,M 5,M19983050000000,Agricultural Zone,Majhaura
420,34,5,50000000,M 5,M200420050000000,Agricultural Zone,Majhaura
330,34,5,50000000,M 5,M201330050000000,Agricultural Zone,Majhaura
229,34,5,50000000,M 5,M202229050000000,Agricultural Zone,Majhaura
279,34,5,50000000,M 5,M203279050000000,Agricultural Zone,Majhaura
278,34,5,50000000,M 5,M204278050000000,Agricultural Zone,Majhaura
280,34,5,50000000,M 5,M205280050000000,Agricultural Zone,Majhaura
131,34,5,50000000,M 5,M206131050000000,Agricultural Zone,Majhaura
356,34,5,50000000,M 5,M207356050000000,Agricultural Zone,Majhaura
357,34,5,50000000,M 5,M208357050000000,Agricultural Zone,Majhaura
44,34,5,50000000,M 5,M20944050000000,Agricultural Zone,Majhaura
46,34,5,50000000,M 5,M21046050000000,Agricultural Zone,Majhaura
5,34,5,50000000,M 5,M2115050000000,Agricultural Zone,Majhaura
4,34,5,50000000,M 5,M2124050000000,Residential Zone,Majhaura
6,34,5,50000000,M 5,M2136050000000,Residential Zone,Majhaura
45,34,5,50000000,M 5,M21445050000000,Agricultural Zone,Majhaura
400,34,5,50000000,M 5,M215400050000000,Agricultural Zone,Majhaura
399,34,5,50000000,M 5,M216399050000000,Agricultural Zone,Majhaura
476,34,5,50000000,M 5,M217476050000000,Agricultural Zone,Majhaura
478,34,5,50000000,M 5,M218478050000000,Residential Zone,Majhaura
200,34,5,50000000,M 5,M219200050000000,Residential Zone,Majhaura
256,34,5,50000000,M 5,M220256050000000,Agricultural Zone,Majhaura
255,34,5,50000000,M 5,M221255050000000,Agricultural Zone,Majhaura
16,34,5,50000000,M 5,M22216050000000,Residential Zone,Majhaura
403,34,5,50000000,M 5,M223403050000000,Residential Zone,Majhaura
264,34,5,50000000,M 5,M224264050000000,Residential Zone,Majhaura
263,34,5,50000000,M 5,M225263050000000,Residential Zone,Majhaura
258,34,5,50000000,M 5,M226258050000000,Residential Zone,Majhaura
322,34,5,50000000,M 5,M227322050000000,Residential Zone,Majhaura
404,34,5,50000000,M 5,M228404050000000,Residential Zone,Majhaura
323,34,5,50000000,M 5,M229323050000000,Residential Zone,Majhaura
7,34,5,50000000,M 5,M2307050000000,Residential Zone,Majhaura
9,34,5,50000000,M 5,M2319050000000,Residential Zone,Majhaura
15,34,5,50000000,M 5,M23215050000000,Residential Zone,Majhaura
13,34,5,50000000,M 5,M23313050000000,Residential Zone,Majhaura
14,34,5,50000000,M 5,M23414050000000,Residential Zone,Majhaura
10,34,5,50000000,M 5,M23510050000000,Residential Zone,Majhaura
11,34,5,50000000,M 5,M23611050000000,Residential Zone,Majhaura
12,34,5,50000000,M 5,M23712050000000,Residential Zone,Majhaura
2,34,5,50000000,M 5,M2382050000000,Residential Zone,Majhaura
3,34,5,50000000,M 5,M2393050000000,Residential Zone,Majhaura
239,34,5,50000000,M 5,M240239050000000,Residential Zone,Majhaura
240,34,5,50000000,M 5,M241240050000000,Residential Zone,Majhaura
202,34,5,50000000,M 5,M242202050000000,PublicUse Zone,Majhaura
345,34,5,50000000,M 5,M243345050000000,PublicUse Zone,Majhaura
346,34,5,50000000,M 5,M244346050000000,PublicUse Zone,Majhaura
28,34,5,50000000,M 5,M24528050000000,Residential Zone,Majhaura
257,34,5,50000000,M 5,M246257050000000,Residential Zone,Majhaura
474,34,5,50000000,M 5,M247474050000000,Residential Zone,Majhaura
260,34,5,50000000,M 5,M248260050000000,Residential Zone,Majhaura
31,34,5,50000000,M 5,M24931050000000,Residential Zone,Majhaura
30,34,5,50000000,M 5,M25030050000000,Residential Zone,Majhaura
353,34,5,50000000,M 5,M251353050000000,Residential Zone,Majhaura
352,34,5,50000000,M 5,M252352050000000,Residential Zone,Majhaura
417,34,5,50000000,M 5,M253417050000000,Residential Zone,Majhaura
416,34,5,50000000,M 5,M254416050000000,Residential Zone,Majhaura
412,34,5,50000000,M 5,M255412050000000,Residential Zone,Majhaura
415,34,5,50000000,M 5,M256415050000000,Residential Zone,Majhaura
414,34,5,50000000,M 5,M257414050000000,Residential Zone,Majhaura
354,34,5,50000000,M 5,M258354050000000,Residential Zone,Majhaura
244,34,5,50000000,M 5,M259244050000000,Residential Zone,Majhaura
245,34,5,50000000,M 5,M260245050000000,Residential Zone,Majhaura
246,34,5,50000000,M 5,M261246050000000,Residential Zone,Majhaura
247,34,5,50000000,M 5,M262247050000000,Agricultural Zone,Majhaura
252,34,5,50000000,M 5,M263252050000000,Agricultural Zone,Majhaura
251,34,5,50000000,M 5,M264251050000000,Agricultural Zone,Majhaura
165,34,5,50000000,M 5,M265165050000000,Agricultural Zone,Majhaura
237,34,5,50000000,M 5,M266237050000000,Agricultural Zone,Majhaura
238,34,5,50000000,M 5,M267238050000000,Agricultural Zone,Majhaura
307,34,5,50000000,M 5,M268307050000000,Agricultural Zone,Majhaura
306,34,5,50000000,M 5,M269306050000000,Agricultural Zone,Majhaura
293,34,5,50000000,M 5,M270293050000000,Agricultural Zone,Majhaura
292,34,5,50000000,M 5,M271292050000000,Agricultural Zone,Majhaura
168,34,5,50000000,M 5,M272168050000000,Agricultural Zone,Majhaura
301,34,5,50000000,M 5,M273301050000000,Agricultural Zone,Majhaura
167,34,5,50000000,M 5,M274167050000000,Residential Zone,Majhaura
308,34,5,50000000,M 5,M275308050000000,Agricultural Zone,Majhaura
309,34,5,50000000,M 5,M276309050000000,Agricultural Zone,Majhaura
303,34,5,50000000,M 5,M277303050000000,Agricultural Zone,Majhaura
310,34,5,50000000,M 5,M278310050000000,Agricultural Zone,Majhaura
311,34,5,50000000,M 5,M279311050000000,Agricultural Zone,Majhaura
305,34,5,50000000,M 5,M280305050000000,Agricultural Zone,Majhaura
173,34,5,50000000,M 5,M281173050000000,Agricultural Zone,Majhaura
169,34,5,50000000,M 5,M282169050000000,Agricultural Zone,Majhaura
170,34,5,50000000,M 5,M283170050000000,Agricultural Zone,Majhaura
172,34,5,50000000,M 5,M284172050000000,Agricultural Zone,Majhaura
214,34,5,50000000,M 5,M285214050000000,Residential Zone,Majhaura
175,34,5,50000000,M 5,M286175050000000,Residential Zone,Majhaura
340,34,5,50000000,M 5,M287340050000000,Residential Zone,Majhaura
339,34,5,50000000,M 5,M288339050000000,Residential Zone,Majhaura
312,34,5,50000000,M 5,M289312050000000,Residential Zone,Majhaura
313,34,5,50000000,M 5,M290313050000000,Residential Zone,Majhaura
212,34,5,50000000,M 5,M291212050000000,Residential Zone,Majhaura
211,34,5,50000000,M 5,M292211050000000,Commercial Zone,Majhaura
341,34,5,50000000,M 5,M293341050000000,Commercial Zone,Majhaura
342,34,5,50000000,M 5,M294342050000000,Commercial Zone,Majhaura
194,34,5,50000000,M 5,M295194050000000,Commercial Zone,Majhaura
182,34,5,50000000,M 5,M296182050000000,Commercial Zone,Majhaura
343,34,5,50000000,M 5,M297343050000000,Commercial Zone,Majhaura
344,34,5,50000000,M 5,M298344050000000,Commercial Zone,Majhaura
363,34,5,50000000,M 5,M299363050000000,Commercial Zone,Majhaura
184,34,5,50000000,M 5,M300184050000000,Commercial Zone,Majhaura
187,34,5,50000000,M 5,M301187050000000,Commercial Zone,Majhaura
385,34,5,50000000,M 5,M302385050000000,Commercial Zone,Majhaura
386,34,5,50000000,M 5,M303386050000000,Commercial Zone,Majhaura
186,34,5,50000000,M 5,M304186050000000,Commercial Zone,Majhaura
193,34,5,50000000,M 5,M305193050000000,Agricultural Zone,Majhaura
362,34,5,50000000,M 5,M306362050000000,Agricultural Zone,Majhaura
578,34,5,50000000,M 5,M307578050000000,Agricultural Zone,Majhaura
338,34,5,50000000,M 5,M308338050000000,Agricultural Zone,Majhaura
337,34,5,50000000,M 5,M309337050000000,Agricultural Zone,Majhaura
250,34,5,50000000,M 5,M310250050000000,Commercial Zone,Majhaura
185,34,5,50000000,M 5,M311185050000000,Agricultural Zone,Majhaura
364,34,5,50000000,M 5,M312364050000000,Commercial Zone,Majhaura
361,34,5,50000000,M 5,M313361050000000,Agricultural Zone,Majhaura
162,34,5,50000000,M 5,M314162050000000,Agricultural Zone,Majhaura
190,34,5,50000000,M 5,M315190050000000,PublicUse Zone,Majhaura
510193,34,5,50000000,M 5,M316510193050000000,PublicUse Zone,Majhaura
572,34,5,50000000,M 5,M317572050000000,Residential Zone,Majhaura
473,34,5,50000000,M 5,M318473050000000,Residential Zone,Majhaura
475,34,5,50000000,M 5,M319475050000000,Residential Zone,Majhaura
477,34,5,50000000,M 5,M320477050000000,Agricultural Zone,Majhaura
479,34,5,50000000,M 5,M321479050000000,Agricultural Zone,Majhaura
482,34,5,50000000,M 5,M322482050000000,Agricultural Zone,Majhaura
480,34,5,50000000,M 5,M323480050000000,Agricultural Zone,Majhaura
565,34,5,50000000,M 5,M324565050000000,Agricultural Zone,Majhaura
579,34,5,50000000,M 5,M325579050000000,Agricultural Zone,Majhaura
529,34,5,50000000,M 5,M326529050000000,Residential Zone,Majhaura
530,34,5,50000000,M 5,M327530050000000,Residential Zone,Majhaura
552,34,5,50000000,M 5,M328552050000000,Residential Zone,Majhaura
553,34,5,50000000,M 5,M329553050000000,Residential Zone,Majhaura
583,34,5,50000000,M 5,M330583050000000,Agricultural Zone,Majhaura
582,34,5,50000000,M 5,M331582050000000,Agricultural Zone,Majhaura
585,34,5,50000000,M 5,M332585050000000,Agricultural Zone,Majhaura
584,34,5,50000000,M 5,M333584050000000,Agricultural Zone,Majhaura
587,34,5,50000000,M 5,M334587050000000,Commercial Zone,Majhaura
586,34,5,50000000,M 5,M335586050000000,Commercial Zone,Majhaura
589,34,5,50000000,M 5,M336589050000000,Commercial Zone,Majhaura
588,34,5,50000000,M 5,M337588050000000,Residential Zone,Majhaura
591,34,5,50000000,M 5,M338591050000000,Residential Zone,Majhaura
590,34,5,50000000,M 5,M339590050000000,Residential Zone,Majhaura
470,34,5,50000000,M 5,M340470050000000,Residential Zone,Majhaura
472,34,5,50000000,M 5,M341472050000000,Residential Zone,Majhaura
782,34,6,60000000,M  6,M0782060000000,Agricultural Zone,Majhaura
783,34,6,60000000,M  6,M1783060000000,Agricultural Zone,Majhaura
562,34,6,60000000,M  6,M2562060000000,Agricultural Zone,Majhaura
563,34,6,60000000,M  6,M3563060000000,Agricultural Zone,Majhaura
564,34,6,60000000,M  6,M4564060000000,Agricultural Zone,Majhaura
2,34,6,60000000,M  6,M52060000000,Agricultural Zone,Majhaura
4,34,6,60000000,M  6,M64060000000,PublicUse Zone,Majhaura
10,34,6,60000000,M  6,M710060000000,Agricultural Zone,Majhaura
5,34,6,60000000,M  6,M85060000000,Agricultural Zone,Majhaura
6,34,6,60000000,M  6,M96060000000,Agricultural Zone,Majhaura
9,34,6,60000000,M  6,M109060000000,Agricultural Zone,Majhaura
7,34,6,60000000,M  6,M117060000000,Agricultural Zone,Majhaura
8,34,6,60000000,M  6,M128060000000,Agricultural Zone,Majhaura
11,34,6,60000000,M  6,M1311060000000,Agricultural Zone,Majhaura
13,34,6,60000000,M  6,M1413060000000,Agricultural Zone,Majhaura
693,34,6,60000000,M  6,M15693060000000,Agricultural Zone,Majhaura
694,34,6,60000000,M  6,M16694060000000,Agricultural Zone,Majhaura
899,34,6,60000000,M  6,M17899060000000,Agricultural Zone,Majhaura
15,34,6,60000000,M  6,M1815060000000,Agricultural Zone,Majhaura
963,34,6,60000000,M  6,M19963060000000,Residential Zone,Majhaura
868,34,6,60000000,M  6,M20868060000000,Residential Zone,Majhaura
16,34,6,60000000,M  6,M2116060000000,Agricultural Zone,Majhaura
455,34,6,60000000,M  6,M22455060000000,Agricultural Zone,Majhaura
456,34,6,60000000,M  6,M23456060000000,Agricultural Zone,Majhaura
453,34,6,60000000,M  6,M24453060000000,Agricultural Zone,Majhaura
451,34,6,60000000,M  6,M25451060000000,Agricultural Zone,Majhaura
452,34,6,60000000,M  6,M26452060000000,Agricultural Zone,Majhaura
849,34,6,60000000,M  6,M27849060000000,Agricultural Zone,Majhaura
850,34,6,60000000,M  6,M28850060000000,Agricultural Zone,Majhaura
841,34,6,60000000,M  6,M29841060000000,Agricultural Zone,Majhaura
842,34,6,60000000,M  6,M30842060000000,Agricultural Zone,Majhaura
843,34,6,60000000,M  6,M31843060000000,Agricultural Zone,Majhaura
845,34,6,60000000,M  6,M32845060000000,Agricultural Zone,Majhaura
844,34,6,60000000,M  6,M33844060000000,Agricultural Zone,Majhaura
852,34,6,60000000,M  6,M34852060000000,Agricultural Zone,Majhaura
853,34,6,60000000,M  6,M35853060000000,Agricultural Zone,Majhaura
854,34,6,60000000,M  6,M36854060000000,Agricultural Zone,Majhaura
64,34,6,60000000,M  6,M3764060000000,Agricultural Zone,Majhaura
63,34,6,60000000,M  6,M3863060000000,Agricultural Zone,Majhaura
54,34,6,60000000,M  6,M3954060000000,Agricultural Zone,Majhaura
55,34,6,60000000,M  6,M4055060000000,Agricultural Zone,Majhaura
62,34,6,60000000,M  6,M4162060000000,Agricultural Zone,Majhaura
61,34,6,60000000,M  6,M4261060000000,Agricultural Zone,Majhaura
982,34,6,60000000,M  6,M43982060000000,Agricultural Zone,Majhaura
87,34,6,60000000,M  6,M4487060000000,Agricultural Zone,Majhaura
86,34,6,60000000,M  6,M4586060000000,Residential Zone,Majhaura
80,34,6,60000000,M  6,M4680060000000,Residential Zone,Majhaura
79,34,6,60000000,M  6,M4779060000000,Agricultural Zone,Majhaura
78,34,6,60000000,M  6,M4878060000000,Residential Zone,Majhaura
77,34,6,60000000,M  6,M4977060000000,Agricultural Zone,Majhaura
76,34,6,60000000,M  6,M5076060000000,Agricultural Zone,Majhaura
75,34,6,60000000,M  6,M5175060000000,Agricultural Zone,Majhaura
990,34,6,60000000,M  6,M52990060000000,Agricultural Zone,Majhaura
60,34,6,60000000,M  6,M5360060000000,Agricultural Zone,Majhaura
59,34,6,60000000,M  6,M5459060000000,Agricultural Zone,Majhaura
58,34,6,60000000,M  6,M5558060000000,Agricultural Zone,Majhaura
57,34,6,60000000,M  6,M5657060000000,Agricultural Zone,Majhaura
53,34,6,60000000,M  6,M5753060000000,Agricultural Zone,Majhaura
851,34,6,60000000,M  6,M58851060000000,Agricultural Zone,Majhaura
52,34,6,60000000,M  6,M5952060000000,Agricultural Zone,Majhaura
50,34,6,60000000,M  6,M6050060000000,Agricultural Zone,Majhaura
784,34,6,60000000,M  6,M61784060000000,Agricultural Zone,Majhaura
785,34,6,60000000,M  6,M62785060000000,Agricultural Zone,Majhaura
636,34,6,60000000,M  6,M63636060000000,Agricultural Zone,Majhaura
49,34,6,60000000,M  6,M6449060000000,Agricultural Zone,Majhaura
607,34,6,60000000,M  6,M65607060000000,Agricultural Zone,Majhaura
394,34,6,60000000,M  6,M66394060000000,Residential Zone,Majhaura
396,34,6,60000000,M  6,M67396060000000,Residential Zone,Majhaura
398,34,6,60000000,M  6,M68398060000000,Residential Zone,Majhaura
399,34,6,60000000,M  6,M69399060000000,Residential Zone,Majhaura
397,34,6,60000000,M  6,M70397060000000,Residential Zone,Majhaura
883,34,6,60000000,M  6,M71883060000000,Residential Zone,Majhaura
882,34,6,60000000,M  6,M72882060000000,Residential Zone,Majhaura
881,34,6,60000000,M  6,M73881060000000,Residential Zone,Majhaura
385,34,6,60000000,M  6,M74385060000000,Residential Zone,Majhaura
386,34,6,60000000,M  6,M75386060000000,Residential Zone,Majhaura
387,34,6,60000000,M  6,M76387060000000,Residential Zone,Majhaura
758,34,6,60000000,M  6,M77758060000000,Residential Zone,Majhaura
759,34,6,60000000,M  6,M78759060000000,Residential Zone,Majhaura
390,34,6,60000000,M  6,M79390060000000,Residential Zone,Majhaura
391,34,6,60000000,M  6,M80391060000000,Residential Zone,Majhaura
392,34,6,60000000,M  6,M81392060000000,Residential Zone,Majhaura
679,34,6,60000000,M  6,M82679060000000,Residential Zone,Majhaura
680,34,6,60000000,M  6,M83680060000000,Residential Zone,Majhaura
401,34,6,60000000,M  6,M84401060000000,Residential Zone,Majhaura
402,34,6,60000000,M  6,M85402060000000,Residential Zone,Majhaura
403,34,6,60000000,M  6,M86403060000000,Residential Zone,Majhaura
406,34,6,60000000,M  6,M87406060000000,Residential Zone,Majhaura
407,34,6,60000000,M  6,M88407060000000,Residential Zone,Majhaura
409,34,6,60000000,M  6,M89409060000000,Residential Zone,Majhaura
612,34,6,60000000,M  6,M90612060000000,Residential Zone,Majhaura
411,34,6,60000000,M  6,M91411060000000,Residential Zone,Majhaura
428,34,6,60000000,M  6,M92428060000000,Residential Zone,Majhaura
429,34,6,60000000,M  6,M93429060000000,Residential Zone,Majhaura
430,34,6,60000000,M  6,M94430060000000,Residential Zone,Majhaura
408,34,6,60000000,M  6,M95408060000000,Residential Zone,Majhaura
478,34,6,60000000,M  6,M96478060000000,Agricultural Zone,Majhaura
404,34,6,60000000,M  6,M97404060000000,Residential Zone,Majhaura
477,34,6,60000000,M  6,M98477060000000,Agricultural Zone,Majhaura
380,34,6,60000000,M  6,M99380060000000,Residential Zone,Majhaura
389,34,6,60000000,M  6,M100389060000000,Residential Zone,Majhaura
381,34,6,60000000,M  6,M101381060000000,Residential Zone,Majhaura
384,34,6,60000000,M  6,M102384060000000,Residential Zone,Majhaura
382,34,6,60000000,M  6,M103382060000000,Residential Zone,Majhaura
383,34,6,60000000,M  6,M104383060000000,Residential Zone,Majhaura
81,34,6,60000000,M  6,M10581060000000,Residential Zone,Majhaura
82,34,6,60000000,M  6,M10682060000000,Residential Zone,Majhaura
71,34,6,60000000,M  6,M10771060000000,Agricultural Zone,Majhaura
72,34,6,60000000,M  6,M10872060000000,Agricultural Zone,Majhaura
70,34,6,60000000,M  6,M10970060000000,Agricultural Zone,Majhaura
848,34,6,60000000,M  6,M110848060000000,Agricultural Zone,Majhaura
847,34,6,60000000,M  6,M111847060000000,Agricultural Zone,Majhaura
846,34,6,60000000,M  6,M112846060000000,Agricultural Zone,Majhaura
856,34,6,60000000,M  6,M113856060000000,Agricultural Zone,Majhaura
855,34,6,60000000,M  6,M114855060000000,Agricultural Zone,Majhaura
92,34,6,60000000,M  6,M11592060000000,Residential Zone,Majhaura
1031,34,6,60000000,M  6,M1161031060000000,Residential Zone,Majhaura
1030,34,6,60000000,M  6,M1171030060000000,Residential Zone,Majhaura
887,34,6,60000000,M  6,M118887060000000,Residential Zone,Majhaura
306,34,6,60000000,M  6,M119306060000000,Residential Zone,Majhaura
310,34,6,60000000,M  6,M120310060000000,Residential Zone,Majhaura
312,34,6,60000000,M  6,M121312060000000,Residential Zone,Majhaura
311,34,6,60000000,M  6,M122311060000000,Residential Zone,Majhaura
313,34,6,60000000,M  6,M123313060000000,Residential Zone,Majhaura
314,34,6,60000000,M  6,M124314060000000,Residential Zone,Majhaura
681,34,6,60000000,M  6,M125681060000000,Residential Zone,Majhaura
304,34,6,60000000,M  6,M126304060000000,Agricultural Zone,Majhaura
493,34,6,60000000,M  6,M127493060000000,Agricultural Zone,Majhaura
682,34,6,60000000,M  6,M128682060000000,Agricultural Zone,Majhaura
487,34,6,60000000,M  6,M129487060000000,Residential Zone,Majhaura
315,34,6,60000000,M  6,M130315060000000,Residential Zone,Majhaura
876,34,6,60000000,M  6,M131876060000000,Residential Zone,Majhaura
962,34,6,60000000,M  6,M132962060000000,Residential Zone,Majhaura
469,34,6,60000000,M  6,M133469060000000,Residential Zone,Majhaura
877,34,6,60000000,M  6,M134877060000000,Residential Zone,Majhaura
470,34,6,60000000,M  6,M135470060000000,Residential Zone,Majhaura
318,34,6,60000000,M  6,M136318060000000,Residential Zone,Majhaura
317,34,6,60000000,M  6,M137317060000000,Residential Zone,Majhaura
486,34,6,60000000,M  6,M138486060000000,Agricultural Zone,Majhaura
485,34,6,60000000,M  6,M139485060000000,Agricultural Zone,Majhaura
937,34,6,60000000,M  6,M140937060000000,Residential Zone,Majhaura
878,34,6,60000000,M  6,M141878060000000,Residential Zone,Majhaura
