PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
216,119,9,90100000,D 9Ka,D57216090100000,Agricultural Zone,Devnagar
29,119,9,90100000,D 9Ka,D5829090100000,Residential Zone,Devnagar
1996,119,9,90100000,D 9Ka,D591996090100000,Residential Zone,Devnagar
510343,119,9,90100000,D 9Ka,D60510343090100000,Agricultural Zone,Devnagar
344,119,9,90100000,D 9Ka,D61344090100000,Agricultural Zone,Devnagar
999997,119,9,90100000,D 9Ka,D62999997090100000,Agricultural Zone,Devnagar
215,119,9,90100000,D 9Ka,D63215090100000,Agricultural Zone,Devnagar
220,119,9,90100000,D 9Ka,D64220090100000,Agricultural Zone,Devnagar
219,119,9,90100000,D 9Ka,D65219090100000,Agricultural Zone,Devnagar
218,119,9,90100000,D 9Ka,D66218090100000,Agricultural Zone,Devnagar
217,119,9,90100000,D 9Ka,D67217090100000,Agricultural Zone,Devnagar
32,119,9,90100000,D 9Ka,D6832090100000,Agricultural Zone,Devnagar
163,119,9,90100000,D 9Ka,D69163090100000,Agricultural Zone,Devnagar
164,119,9,90100000,D 9Ka,D70164090100000,Agricultural Zone,Devnagar
234,119,9,90100000,D 9Ka,D71234090100000,Residential Zone,Devnagar
132,119,9,90100000,D 9Ka,D72132090100000,Residential Zone,Devnagar
496,119,9,90100000,D 9Ka,D73496090100000,Residential Zone,Devnagar
248,119,9,90100000,D 9Ka,D74248090100000,Residential Zone,Devnagar
482,119,9,90100000,D 9Ka,D75482090100000,Residential Zone,Devnagar
296,119,9,90100000,D 9Ka,D76296090100000,Residential Zone,Devnagar
331,119,9,90100000,D 9Ka,D77331090100000,Residential Zone,Devnagar
332,119,9,90100000,D 9Ka,D78332090100000,Agricultural Zone,Devnagar
338,119,9,90100000,D 9Ka,D79338090100000,Agricultural Zone,Devnagar
337,119,9,90100000,D 9Ka,D80337090100000,Agricultural Zone,Devnagar
34,119,9,90100000,D 9Ka,D8134090100000,Agricultural Zone,Devnagar
162,119,9,90100000,D 9Ka,D82162090100000,Agricultural Zone,Devnagar
37,119,9,90100000,D 9Ka,D8337090100000,Agricultural Zone,Devnagar
271,119,9,90100000,D 9Ka,D84271090100000,Agricultural Zone,Devnagar
272,119,9,90100000,D 9Ka,D85272090100000,Agricultural Zone,Devnagar
264,119,9,90100000,D 9Ka,D86264090100000,Agricultural Zone,Devnagar
262,119,9,90100000,D 9Ka,D87262090100000,Agricultural Zone,Devnagar
261,119,9,90100000,D 9Ka,D88261090100000,Agricultural Zone,Devnagar
263,119,9,90100000,D 9Ka,D89263090100000,Agricultural Zone,Devnagar
143,119,9,90100000,D 9Ka,D90143090100000,Agricultural Zone,Devnagar
144,119,9,90100000,D 9Ka,D91144090100000,Agricultural Zone,Devnagar
36,119,9,90100000,D 9Ka,D9236090100000,Agricultural Zone,Devnagar
161,119,9,90100000,D 9Ka,D93161090100000,Agricultural Zone,Devnagar
168,119,9,90100000,D 9Ka,D94168090100000,Agricultural Zone,Devnagar
167,119,9,90100000,D 9Ka,D95167090100000,Agricultural Zone,Devnagar
165,119,9,90100000,D 9Ka,D96165090100000,Agricultural Zone,Devnagar
46,119,9,90100000,D 9Ka,D9746090100000,Agricultural Zone,Devnagar
221,119,9,90100000,D 9Ka,D98221090100000,Agricultural Zone,Devnagar
222,119,9,90100000,D 9Ka,D99222090100000,Agricultural Zone,Devnagar
43,119,9,90100000,D 9Ka,D10043090100000,Agricultural Zone,Devnagar
224,119,9,90100000,D 9Ka,D101224090100000,Agricultural Zone,Devnagar
223,119,9,90100000,D 9Ka,D102223090100000,Agricultural Zone,Devnagar
48,119,9,90100000,D 9Ka,D10348090100000,Agricultural Zone,Devnagar
155,119,9,90100000,D 9Ka,D104155090100000,Agricultural Zone,Devnagar
160,119,9,90100000,D 9Ka,D105160090100000,Agricultural Zone,Devnagar
42,119,9,90100000,D 9Ka,D10642090100000,Agricultural Zone,Devnagar
41,119,9,90100000,D 9Ka,D10741090100000,Agricultural Zone,Devnagar
40,119,9,90100000,D 9Ka,D10840090100000,Agricultural Zone,Devnagar
179,119,9,90100000,D 9Ka,D109179090100000,Agricultural Zone,Devnagar
156,119,9,90100000,D 9Ka,D110156090100000,Agricultural Zone,Devnagar
999995,119,9,90100000,D 9Ka,D111999995090100000,Agricultural Zone,Devnagar
50,119,9,90100000,D 9Ka,D11250090100000,Agricultural Zone,Devnagar
51,119,9,90100000,D 9Ka,D11351090100000,Agricultural Zone,Devnagar
157,119,9,90100000,D 9Ka,D114157090100000,Agricultural Zone,Devnagar
159,119,9,90100000,D 9Ka,D115159090100000,Agricultural Zone,Devnagar
158,119,9,90100000,D 9Ka,D116158090100000,Agricultural Zone,Devnagar
242,119,9,90100000,D 9Ka,D117242090100000,Agricultural Zone,Devnagar
243,119,9,90100000,D 9Ka,D118243090100000,Agricultural Zone,Devnagar
340,119,9,90100000,D 9Ka,D119340090100000,Agricultural Zone,Devnagar
339,119,9,90100000,D 9Ka,D120339090100000,Agricultural Zone,Devnagar
322,119,9,90100000,D 9Ka,D121322090100000,Agricultural Zone,Devnagar
181,119,9,90100000,D 9Ka,D122181090100000,Agricultural Zone,Devnagar
180,119,9,90100000,D 9Ka,D123180090100000,Agricultural Zone,Devnagar
323,119,9,90100000,D 9Ka,D124323090100000,Agricultural Zone,Devnagar
253,119,9,90100000,D 9Ka,D125253090100000,Agricultural Zone,Devnagar
254,119,9,90100000,D 9Ka,D126254090100000,Agricultural Zone,Devnagar
54,119,9,90100000,D 9Ka,D12754090100000,Agricultural Zone,Devnagar
55,119,9,90100000,D 9Ka,D12855090100000,Agricultural Zone,Devnagar
314,119,9,90100000,D 9Ka,D129314090100000,Agricultural Zone,Devnagar
312,119,9,90100000,D 9Ka,D130312090100000,Agricultural Zone,Devnagar
329,119,9,90100000,D 9Ka,D131329090100000,Agricultural Zone,Devnagar
252,119,9,90100000,D 9Ka,D132252090100000,Agricultural Zone,Devnagar
169,119,9,90100000,D 9Ka,D133169090100000,Agricultural Zone,Devnagar
170,119,9,90100000,D 9Ka,D134170090100000,Agricultural Zone,Devnagar
62,119,9,90100000,D 9Ka,D13562090100000,Agricultural Zone,Devnagar
146,119,9,90100000,D 9Ka,D136146090100000,Residential Zone,Devnagar
145,119,9,90100000,D 9Ka,D137145090100000,Residential Zone,Devnagar
214,119,9,90100000,D 9Ka,D138214090100000,Residential Zone,Devnagar
330,119,9,90100000,D 9Ka,D139330090100000,Residential Zone,Devnagar
204,119,9,90100000,D 9Ka,D140204090100000,Residential Zone,Devnagar
203,119,9,90100000,D 9Ka,D141203090100000,Residential Zone,Devnagar
64,119,9,90100000,D 9Ka,D14264090100000,Residential Zone,Devnagar
493,119,9,90100000,D 9Ka,D143493090100000,Residential Zone,Devnagar
57,119,9,90100000,D 9Ka,D14457090100000,Residential Zone,Devnagar
176,119,9,90100000,D 9Ka,D145176090100000,Residential Zone,Devnagar
177,119,9,90100000,D 9Ka,D146177090100000,Residential Zone,Devnagar
175,119,9,90100000,D 9Ka,D147175090100000,Residential Zone,Devnagar
445,119,9,90100000,D 9Ka,D148445090100000,Residential Zone,Devnagar
489,119,9,90100000,D 9Ka,D149489090100000,Residential Zone,Devnagar
184,119,9,90100000,D 9Ka,D150184090100000,Residential Zone,Devnagar
185,119,9,90100000,D 9Ka,D151185090100000,Residential Zone,Devnagar
186,119,9,90100000,D 9Ka,D152186090100000,Residential Zone,Devnagar
188,119,9,90100000,D 9Ka,D153188090100000,Residential Zone,Devnagar
190,119,9,90100000,D 9Ka,D154190090100000,Residential Zone,Devnagar
191,119,9,90100000,D 9Ka,D155191090100000,Residential Zone,Devnagar
192,119,9,90100000,D 9Ka,D156192090100000,Residential Zone,Devnagar
187,119,9,90100000,D 9Ka,D157187090100000,Residential Zone,Devnagar
93,119,9,90100000,D 9Ka,D15893090100000,Residential Zone,Devnagar
94,119,9,90100000,D 9Ka,D15994090100000,Residential Zone,Devnagar
148,119,9,90100000,D 9Ka,D160148090100000,Residential Zone,Devnagar
147,119,9,90100000,D 9Ka,D161147090100000,Residential Zone,Devnagar
91,119,9,90100000,D 9Ka,D16291090100000,Residential Zone,Devnagar
92,119,9,90100000,D 9Ka,D16392090100000,Residential Zone,Devnagar
193,119,9,90100000,D 9Ka,D164193090100000,Residential Zone,Devnagar
194,119,9,90100000,D 9Ka,D165194090100000,Residential Zone,Devnagar
196,119,9,90100000,D 9Ka,D166196090100000,Residential Zone,Devnagar
195,119,9,90100000,D 9Ka,D167195090100000,Residential Zone,Devnagar
95,119,9,90100000,D 9Ka,D16895090100000,Residential Zone,Devnagar
98,119,9,90100000,D 9Ka,D16998090100000,Residential Zone,Devnagar
368,119,9,90100000,D 9Ka,D170368090100000,Residential Zone,Devnagar
97,119,9,90100000,D 9Ka,D17197090100000,Residential Zone,Devnagar
99,119,9,90100000,D 9Ka,D17299090100000,Residential Zone,Devnagar
301,119,9,90100000,D 9Ka,D173301090100000,Residential Zone,Devnagar
189,119,9,90100000,D 9Ka,D174189090100000,Residential Zone,Devnagar
371,119,9,90100000,D 9Ka,D175371090100000,Agricultural Zone,Devnagar
100,119,9,90100000,D 9Ka,D176100090100000,Residential Zone,Devnagar
134,119,9,90100000,D 9Ka,D177134090100000,Residential Zone,Devnagar
133,119,9,90100000,D 9Ka,D178133090100000,Residential Zone,Devnagar
333,119,9,90100000,D 9Ka,D179333090100000,Agricultural Zone,Devnagar
334,119,9,90100000,D 9Ka,D180334090100000,Agricultural Zone,Devnagar
103,119,9,90100000,D 9Ka,D181103090100000,Agricultural Zone,Devnagar
107,119,9,90100000,D 9Ka,D182107090100000,Agricultural Zone,Devnagar
108,119,9,90100000,D 9Ka,D183108090100000,Agricultural Zone,Devnagar
110,119,9,90100000,D 9Ka,D184110090100000,Agricultural Zone,Devnagar
135,119,9,90100000,D 9Ka,D185135090100000,Agricultural Zone,Devnagar
136,119,9,90100000,D 9Ka,D186136090100000,Agricultural Zone,Devnagar
137,119,9,90100000,D 9Ka,D187137090100000,Agricultural Zone,Devnagar
112,119,9,90100000,D 9Ka,D188112090100000,Agricultural Zone,Devnagar
321,119,9,90100000,D 9Ka,D189321090100000,Agricultural Zone,Devnagar
320,119,9,90100000,D 9Ka,D190320090100000,Agricultural Zone,Devnagar
104,119,9,90100000,D 9Ka,D191104090100000,Agricultural Zone,Devnagar
125,119,9,90100000,D 9Ka,D192125090100000,Agricultural Zone,Devnagar
126,119,9,90100000,D 9Ka,D193126090100000,Agricultural Zone,Devnagar
113,119,9,90100000,D 9Ka,D194113090100000,Agricultural Zone,Devnagar
114,119,9,90100000,D 9Ka,D195114090100000,Agricultural Zone,Devnagar
66,119,9,90100000,D 9Ka,D19666090100000,Residential Zone,Devnagar
361,119,9,90100000,D 9Ka,D197361090100000,Residential Zone,Devnagar
287,119,9,90100000,D 9Ka,D198287090100000,Residential Zone,Devnagar
297,119,9,90100000,D 9Ka,D199297090100000,Residential Zone,Devnagar
298,119,9,90100000,D 9Ka,D200298090100000,Residential Zone,Devnagar
318,119,9,90100000,D 9Ka,D201318090100000,Residential Zone,Devnagar
129,119,9,90100000,D 9Ka,D202129090100000,Residential Zone,Devnagar
375,119,9,90100000,D 9Ka,D203375090100000,Residential Zone,Devnagar
412,119,9,90100000,D 9Ka,D204412090100000,Residential Zone,Devnagar
407,119,9,90100000,D 9Ka,D205407090100000,Residential Zone,Devnagar
350,119,9,90100000,D 9Ka,D206350090100000,Residential Zone,Devnagar
409,119,9,90100000,D 9Ka,D207409090100000,Residential Zone,Devnagar
397,119,9,90100000,D 9Ka,D208397090100000,Residential Zone,Devnagar
400,119,9,90100000,D 9Ka,D209400090100000,Residential Zone,Devnagar
405,119,9,90100000,D 9Ka,D210405090100000,Residential Zone,Devnagar
260,119,9,90100000,D 9Ka,D211260090100000,Residential Zone,Devnagar
259,119,9,90100000,D 9Ka,D212259090100000,Residential Zone,Devnagar
258,119,9,90100000,D 9Ka,D213258090100000,Residential Zone,Devnagar
257,119,9,90100000,D 9Ka,D214257090100000,Commercial Zone,Devnagar
255,119,9,90100000,D 9Ka,D215255090100000,Commercial Zone,Devnagar
510254,119,9,90100000,D 9Ka,D216510254090100000,Commercial Zone,Devnagar
238,119,9,90100000,D 9Ka,D217238090100000,Commercial Zone,Devnagar
237,119,9,90100000,D 9Ka,D218237090100000,Commercial Zone,Devnagar
256,119,9,90100000,D 9Ka,D219256090100000,Commercial Zone,Devnagar
76,119,9,90100000,D 9Ka,D22076090100000,Commercial Zone,Devnagar
244,119,9,90100000,D 9Ka,D221244090100000,Residential Zone,Devnagar
72,119,9,90100000,D 9Ka,D22272090100000,Residential Zone,Devnagar
71,119,9,90100000,D 9Ka,D22371090100000,Residential Zone,Devnagar
245,119,9,90100000,D 9Ka,D224245090100000,Residential Zone,Devnagar
246,119,9,90100000,D 9Ka,D225246090100000,Residential Zone,Devnagar
78,119,9,90100000,D 9Ka,D22678090100000,Commercial Zone,Devnagar
77,119,9,90100000,D 9Ka,D22777090100000,Commercial Zone,Devnagar
139,119,9,90100000,D 9Ka,D228139090100000,Commercial Zone,Devnagar
80,119,9,90100000,D 9Ka,D22980090100000,Residential Zone,Devnagar
207,119,9,90100000,D 9Ka,D230207090100000,Residential Zone,Devnagar
208,119,9,90100000,D 9Ka,D231208090100000,Residential Zone,Devnagar
138,119,9,90100000,D 9Ka,D232138090100000,Commercial Zone,Devnagar
149,119,9,90100000,D 9Ka,D233149090100000,Commercial Zone,Devnagar
150,119,9,90100000,D 9Ka,D234150090100000,Commercial Zone,Devnagar
152,119,9,90100000,D 9Ka,D235152090100000,Commercial Zone,Devnagar
151,119,9,90100000,D 9Ka,D236151090100000,Commercial Zone,Devnagar
425,119,9,90100000,D 9Ka,D237425090100000,Commercial Zone,Devnagar
251,119,9,90100000,D 9Ka,D238251090100000,Commercial Zone,Devnagar
250,119,9,90100000,D 9Ka,D239250090100000,Commercial Zone,Devnagar
85,119,9,90100000,D 9Ka,D24085090100000,Commercial Zone,Devnagar
442,119,9,90100000,D 9Ka,D241442090100000,Commercial Zone,Devnagar
88,119,9,90100000,D 9Ka,D24288090100000,PublicUse Zone,Devnagar
115,119,9,90100000,D 9Ka,D243115090100000,Residential Zone,Devnagar
501,119,9,90100000,D 9Ka,D244501090100000,Commercial Zone,Devnagar
500,119,9,90100000,D 9Ka,D245500090100000,Commercial Zone,Devnagar
503,119,9,90100000,D 9Ka,D246503090100000,Agricultural Zone,Devnagar
502,119,9,90100000,D 9Ka,D247502090100000,Agricultural Zone,Devnagar
423,119,9,90100000,D 9Ka,D248423090100000,Commercial Zone,Devnagar
424,119,9,90100000,D 9Ka,D249424090100000,Commercial Zone,Devnagar
511,119,9,90100000,D 9Ka,D250511090100000,Residential Zone,Devnagar
510,119,9,90100000,D 9Ka,D251510090100000,Residential Zone,Devnagar
443,119,9,90100000,D 9Ka,D252443090100000,Commercial Zone,Devnagar
468,119,9,90100000,D 9Ka,D253468090100000,Residential Zone,Devnagar
212,119,9,90100000,D 9Ka,D254212090100000,Residential Zone,Devnagar
475,119,9,90100000,D 9Ka,D255475090100000,Residential Zone,Devnagar
1995,119,9,90100000,D 9Ka,D2561995090100000,Agricultural Zone,Devnagar
359,119,9,90100000,D 9Ka,D257359090100000,Residential Zone,Devnagar
414,119,9,90100000,D 9Ka,D258414090100000,Residential Zone,Devnagar
413,119,9,90100000,D 9Ka,D259413090100000,Residential Zone,Devnagar
378,119,9,90100000,D 9Ka,D260378090100000,Residential Zone,Devnagar
377,119,9,90100000,D 9Ka,D261377090100000,Residential Zone,Devnagar
1966,119,9,90100000,D 9Ka,D2621966090100000,Residential Zone,Devnagar
348,119,9,90100000,D 9Ka,D263348090100000,Residential Zone,Devnagar
481,119,9,90100000,D 9Ka,D264481090100000,Residential Zone,Devnagar
357,119,9,90100000,D 9Ka,D265357090100000,Residential Zone,Devnagar
440,119,9,90100000,D 9Ka,D266440090100000,Residential Zone,Devnagar
494,119,9,90100000,D 9Ka,D267494090100000,Residential Zone,Devnagar
491,119,9,90100000,D 9Ka,D268491090100000,Residential Zone,Devnagar
490,119,9,90100000,D 9Ka,D269490090100000,Residential Zone,Devnagar
477,119,9,90100000,D 9Ka,D270477090100000,Residential Zone,Devnagar
495,119,9,90100000,D 9Ka,D271495090100000,Residential Zone,Devnagar
406,119,9,90100000,D 9Ka,D272406090100000,Residential Zone,Devnagar
417,119,9,90100000,D 9Ka,D273417090100000,Agricultural Zone,Devnagar
416,119,9,90100000,D 9Ka,D274416090100000,Residential Zone,Devnagar
418,119,9,90100000,D 9Ka,D275418090100000,Agricultural Zone,Devnagar
419,119,9,90100000,D 9Ka,D276419090100000,Agricultural Zone,Devnagar
444,119,9,90100000,D 9Ka,D277444090100000,Agricultural Zone,Devnagar
370,119,9,90100000,D 9Ka,D278370090100000,Residential Zone,Devnagar
369,119,9,90100000,D 9Ka,D279369090100000,Residential Zone,Devnagar
394,119,9,90100000,D 9Ka,D280394090100000,Residential Zone,Devnagar
398,119,9,90100000,D 9Ka,D281398090100000,Residential Zone,Devnagar
402,119,9,90100000,D 9Ka,D282402090100000,Residential Zone,Devnagar
395,119,9,90100000,D 9Ka,D283395090100000,Residential Zone,Devnagar
399,119,9,90100000,D 9Ka,D284399090100000,Residential Zone,Devnagar
403,119,9,90100000,D 9Ka,D285403090100000,Residential Zone,Devnagar
396,119,9,90100000,D 9Ka,D286396090100000,Residential Zone,Devnagar
401,119,9,90100000,D 9Ka,D287401090100000,Residential Zone,Devnagar
404,119,9,90100000,D 9Ka,D288404090100000,Residential Zone,Devnagar
485,119,9,90100000,D 9Ka,D289485090100000,Residential Zone,Devnagar
486,119,9,90100000,D 9Ka,D290486090100000,Residential Zone,Devnagar
498,119,9,90100000,D 9Ka,D291498090100000,Residential Zone,Devnagar
497,119,9,90100000,D 9Ka,D292497090100000,Residential Zone,Devnagar
499,119,9,90100000,D 9Ka,D293499090100000,Residential Zone,Devnagar
474,119,9,90100000,D 9Ka,D294474090100000,Residential Zone,Devnagar
476,119,9,90100000,D 9Ka,D295476090100000,Residential Zone,Devnagar
448,119,9,90100000,D 9Ka,D296448090100000,Residential Zone,Devnagar
449,119,9,90100000,D 9Ka,D297449090100000,Residential Zone,Devnagar
506,119,9,90100000,D 9Ka,D298506090100000,Residential Zone,Devnagar
504,119,9,90100000,D 9Ka,D299504090100000,Agricultural Zone,Devnagar
411,119,9,90100000,D 9Ka,D300411090100000,Residential Zone,Devnagar
410,119,9,90100000,D 9Ka,D301410090100000,Residential Zone,Devnagar
509,119,9,90100000,D 9Ka,D302509090100000,Residential Zone,Devnagar
508,119,9,90100000,D 9Ka,D303508090100000,Residential Zone,Devnagar
507,119,9,90100000,D 9Ka,D304507090100000,Residential Zone,Devnagar
505,119,9,90100000,D 9Ka,D305505090100000,Residential Zone,Devnagar
372,119,9,90100000,D 9Ka,D306372090100000,Residential Zone,Devnagar
373,119,9,90100000,D 9Ka,D307373090100000,Residential Zone,Devnagar
374,119,9,90100000,D 9Ka,D308374090100000,Residential Zone,Devnagar
376,119,9,90100000,D 9Ka,D309376090100000,Residential Zone,Devnagar
384,119,9,90100000,D 9Ka,D310384090100000,Residential Zone,Devnagar
386,119,9,90100000,D 9Ka,D311386090100000,Residential Zone,Devnagar
382,119,9,90100000,D 9Ka,D312382090100000,Residential Zone,Devnagar
1066,119,9,90200000,D 9Kha,D01066090200000,Residential Zone,Devnagar
1068,119,9,90200000,D 9Kha,D11068090200000,Residential Zone,Devnagar
1067,119,9,90200000,D 9Kha,D21067090200000,Residential Zone,Devnagar
1102,119,9,90200000,D 9Kha,D31102090200000,Residential Zone,Devnagar
1103,119,9,90200000,D 9Kha,D41103090200000,Residential Zone,Devnagar
796,119,9,90200000,D 9Kha,D5796090200000,Residential Zone,Devnagar
16,119,9,90200000,D 9Kha,D616090200000,Residential Zone,Devnagar
746,119,9,90200000,D 9Kha,D7746090200000,Residential Zone,Devnagar
12,119,9,90200000,D 9Kha,D812090200000,Residential Zone,Devnagar
4,119,9,90200000,D 9Kha,D94090200000,Residential Zone,Devnagar
1512,119,9,90200000,D 9Kha,D101512090200000,Residential Zone,Devnagar
1513,119,9,90200000,D 9Kha,D111513090200000,Residential Zone,Devnagar
11,119,9,90200000,D 9Kha,D1211090200000,Residential Zone,Devnagar
888,119,9,90200000,D 9Kha,D13888090200000,Residential Zone,Devnagar
1461,119,9,90200000,D 9Kha,D141461090200000,Residential Zone,Devnagar
1460,119,9,90200000,D 9Kha,D151460090200000,Residential Zone,Devnagar
1345,119,9,90200000,D 9Kha,D161345090200000,Residential Zone,Devnagar
889,119,9,90200000,D 9Kha,D17889090200000,Agricultural Zone,Devnagar
1105,119,9,90200000,D 9Kha,D181105090200000,Agricultural Zone,Devnagar
1106,119,9,90200000,D 9Kha,D191106090200000,Agricultural Zone,Devnagar
8,119,9,90200000,D 9Kha,D208090200000,Agricultural Zone,Devnagar
9,119,9,90200000,D 9Kha,D219090200000,Agricultural Zone,Devnagar
1104,119,9,90200000,D 9Kha,D221104090200000,Agricultural Zone,Devnagar
5,119,9,90200000,D 9Kha,D235090200000,Residential Zone,Devnagar
6,119,9,90200000,D 9Kha,D246090200000,Agricultural Zone,Devnagar
500758,119,9,90200000,D 9Kha,D25500758090200000,Agricultural Zone,Devnagar
725,119,9,90200000,D 9Kha,D26725090200000,Residential Zone,Devnagar
1,119,9,90200000,D 9Kha,D271090200000,PublicUse Zone,Devnagar
759,119,9,90200000,D 9Kha,D28759090200000,Residential Zone,Devnagar
2,119,9,90200000,D 9Kha,D292090200000,PublicUse Zone,Devnagar
1473,119,9,90200000,D 9Kha,D301473090200000,Residential Zone,Devnagar
1474,119,9,90200000,D 9Kha,D311474090200000,Agricultural Zone,Devnagar
49,119,9,90200000,D 9Kha,D3249090200000,Agricultural Zone,Devnagar
1471,119,9,90200000,D 9Kha,D331471090200000,Agricultural Zone,Devnagar
1472,119,9,90200000,D 9Kha,D341472090200000,Agricultural Zone,Devnagar
1511,119,9,90200000,D 9Kha,D351511090200000,Agricultural Zone,Devnagar
1510,119,9,90200000,D 9Kha,D361510090200000,Agricultural Zone,Devnagar
924,119,9,90200000,D 9Kha,D37924090200000,Agricultural Zone,Devnagar
925,119,9,90200000,D 9Kha,D38925090200000,Agricultural Zone,Devnagar
52,119,9,90200000,D 9Kha,D3952090200000,Agricultural Zone,Devnagar
926,119,9,90200000,D 9Kha,D40926090200000,Agricultural Zone,Devnagar
801,119,9,90200000,D 9Kha,D41801090200000,Residential Zone,Devnagar
1624,119,9,90200000,D 9Kha,D421624090200000,Residential Zone,Devnagar
1623,119,9,90200000,D 9Kha,D431623090200000,Residential Zone,Devnagar
55,119,9,90200000,D 9Kha,D4455090200000,Agricultural Zone,Devnagar
54,119,9,90200000,D 9Kha,D4554090200000,Agricultural Zone,Devnagar
1309,119,9,90200000,D 9Kha,D461309090200000,Agricultural Zone,Devnagar
1487,119,9,90200000,D 9Kha,D471487090200000,Agricultural Zone,Devnagar
1488,119,9,90200000,D 9Kha,D481488090200000,Agricultural Zone,Devnagar
1489,119,9,90200000,D 9Kha,D491489090200000,Agricultural Zone,Devnagar
71,119,9,90200000,D 9Kha,D5071090200000,Residential Zone,Devnagar
70,119,9,90200000,D 9Kha,D5170090200000,Residential Zone,Devnagar
69,119,9,90200000,D 9Kha,D5269090200000,Residential Zone,Devnagar
1784,119,9,90200000,D 9Kha,D531784090200000,Residential Zone,Devnagar
1785,119,9,90200000,D 9Kha,D541785090200000,Residential Zone,Devnagar
63,119,9,90200000,D 9Kha,D5563090200000,Residential Zone,Devnagar
62,119,9,90200000,D 9Kha,D5662090200000,Residential Zone,Devnagar
1201,119,9,90200000,D 9Kha,D571201090200000,Agricultural Zone,Devnagar
45,119,9,90200000,D 9Kha,D5845090200000,Agricultural Zone,Devnagar
721,119,9,90200000,D 9Kha,D59721090200000,Agricultural Zone,Devnagar
720,119,9,90200000,D 9Kha,D60720090200000,Agricultural Zone,Devnagar
1947,119,9,90200000,D 9Kha,D611947090200000,Residential Zone,Devnagar
511353,119,9,90200000,D 9Kha,D62511353090200000,Residential Zone,Devnagar
501354,119,9,90200000,D 9Kha,D63501354090200000,Residential Zone,Devnagar
826,119,9,90200000,D 9Kha,D64826090200000,Residential Zone,Devnagar
42,119,9,90200000,D 9Kha,D6542090200000,Agricultural Zone,Devnagar
38,119,9,90200000,D 9Kha,D6638090200000,Residential Zone,Devnagar
824,119,9,90200000,D 9Kha,D67824090200000,Residential Zone,Devnagar
1251,119,9,90200000,D 9Kha,D681251090200000,Residential Zone,Devnagar
1250,119,9,90200000,D 9Kha,D691250090200000,Residential Zone,Devnagar
1690,119,9,90200000,D 9Kha,D701690090200000,Residential Zone,Devnagar
1691,119,9,90200000,D 9Kha,D711691090200000,Agricultural Zone,Devnagar
1202,119,9,90200000,D 9Kha,D721202090200000,Agricultural Zone,Devnagar
1203,119,9,90200000,D 9Kha,D731203090200000,Agricultural Zone,Devnagar
952,119,9,90200000,D 9Kha,D74952090200000,Residential Zone,Devnagar
2032,119,9,90200000,D 9Kha,D752032090200000,Residential Zone,Devnagar
61,119,9,90200000,D 9Kha,D7661090200000,Residential Zone,Devnagar
726,119,9,90200000,D 9Kha,D77726090200000,Residential Zone,Devnagar
1303,119,9,90200000,D 9Kha,D781303090200000,Residential Zone,Devnagar
1304,119,9,90200000,D 9Kha,D791304090200000,Residential Zone,Devnagar
1387,119,9,90200000,D 9Kha,D801387090200000,Residential Zone,Devnagar
1388,119,9,90200000,D 9Kha,D811388090200000,Residential Zone,Devnagar
1065,119,9,90200000,D 9Kha,D821065090200000,Residential Zone,Devnagar
1064,119,9,90200000,D 9Kha,D831064090200000,Residential Zone,Devnagar
1053,119,9,90200000,D 9Kha,D841053090200000,Residential Zone,Devnagar
1054,119,9,90200000,D 9Kha,D851054090200000,Residential Zone,Devnagar
1934,119,9,90200000,D 9Kha,D861934090200000,Residential Zone,Devnagar
1205,119,9,90200000,D 9Kha,D871205090200000,Residential Zone,Devnagar
953,119,9,90200000,D 9Kha,D88953090200000,Residential Zone,Devnagar
33,119,9,90200000,D 9Kha,D8933090200000,Residential Zone,Devnagar
32,119,9,90200000,D 9Kha,D9032090200000,Residential Zone,Devnagar
822,119,9,90200000,D 9Kha,D91822090200000,Residential Zone,Devnagar
36,119,9,90200000,D 9Kha,D9236090200000,Residential Zone,Devnagar
823,119,9,90200000,D 9Kha,D93823090200000,Residential Zone,Devnagar
990,119,9,90200000,D 9Kha,D94990090200000,Residential Zone,Devnagar
991,119,9,90200000,D 9Kha,D95991090200000,Residential Zone,Devnagar
992,119,9,90200000,D 9Kha,D96992090200000,Residential Zone,Devnagar
31,119,9,90200000,D 9Kha,D9731090200000,Residential Zone,Devnagar
30,119,9,90200000,D 9Kha,D9830090200000,Residential Zone,Devnagar
993,119,9,90200000,D 9Kha,D99993090200000,Residential Zone,Devnagar
718,119,9,90200000,D 9Kha,D100718090200000,Commercial Zone,Devnagar
816,119,9,90200000,D 9Kha,D101816090200000,Commercial Zone,Devnagar
817,119,9,90200000,D 9Kha,D102817090200000,Commercial Zone,Devnagar
95,119,9,90200000,D 9Kha,D10395090200000,Commercial Zone,Devnagar
1319,119,9,90200000,D 9Kha,D1041319090200000,Residential Zone,Devnagar
1391,119,9,90200000,D 9Kha,D1051391090200000,Residential Zone,Devnagar
1501,119,9,90200000,D 9Kha,D1061501090200000,Residential Zone,Devnagar
1602,119,9,90200000,D 9Kha,D1071602090200000,Residential Zone,Devnagar
814,119,9,90200000,D 9Kha,D108814090200000,Residential Zone,Devnagar
1468,119,9,90200000,D 9Kha,D1091468090200000,Residential Zone,Devnagar
1470,119,9,90200000,D 9Kha,D1101470090200000,Agricultural Zone,Devnagar
